Timestamp,Latitude,Longitude,Elevation,HR,TP,Minutes,Seconds,Distance,Time_Dif,TimeDif,cumDistance
16:05:18,39.46053,-0.353669,13.2,,,2.099999999999909,126,0.0029980400187076687,0,1.0,0.3563651902191111
16:05:19,39.460547,-0.353644,13.2,,,2.1166666666666742,127,0.002860002477390768,0,1.0,0.3592251926965019
16:05:20,39.460563,-0.353618,13.2,,,2.1333333333333258,128,0.0028543766205786653,0,1.0,0.3620795693170806
16:05:21,39.46058,-0.353592,13.2,,,2.1499999999999773,129,0.0029249762076627864,0,1.0,0.3650045455247434
16:05:22,39.460598,-0.353567,13.3,,,2.1666666666666288,130,0.0029346819922119838,0,1.0,0.36793922751695535
16:05:23,39.460615,-0.353542,13.3,,,2.1833333333332803,131,0.0028600009034085525,0,1.0,0.3707992284203639
16:05:24,39.460632,-0.353518,13.3,,,2.199999999999932,132,0.0027961522991951544,0,1.0,0.37359538071955906
16:05:25,39.46065,-0.353495,13.3,,,2.2166666666665833,133,0.002811551458318583,0,1.0,0.37640693217787763
16:05:26,39.460668,-0.353473,13.3,,,2.233333333333235,134,0.002751938427669527,0,1.0,0.37915887060554715
16:05:27,39.460685,-0.35345,13.3,,,2.25,135,0.002733508133662461,0,1.0,0.3818923787392096
16:05:28,39.460705,-0.353428,13.4,,,2.2666666666666515,136,0.002917678719506108,0,1.0,0.3848100574587157
16:05:29,39.460725,-0.353408,13.4,,,2.283333333333303,137,0.002809583547192692,0,1.0,0.3876196410059084
16:05:30,39.460746,-0.353387,13.4,,,2.2999999999999545,138,0.00295006239983149,0,1.0,0.3905697034057399
16:05:31,39.460768,-0.353368,13.3,,,2.316666666666606,139,0.0029402253770307923,0,1.0,0.3935099287827707
16:05:32,39.46079,-0.353351,13.3,,,2.3333333333332575,140,0.0028485572232467785,0,1.0,0.3963584860060175
16:05:33,39.460812,-0.353337,13.2,,,2.349999999999909,141,0.0027255935974850416,0,1.0,0.3990840796035025
16:05:34,39.460833,-0.353326,13.2,,,2.3666666666666742,142,0.0025188170446928636,0,1.0,0.4016028966481954
16:05:35,39.460854,-0.353318,13.2,,,2.3833333333333258,143,0.002433997807500126,0,1.0,0.4040368944556955
16:05:36,39.460874,-0.353313,13.2,,,2.3999999999999773,144,0.002264945050737838,0,1.0,0.40630183950643334
16:05:37,39.460895,-0.35331,13.2,,,2.4166666666666288,145,0.0023492534842351736,0,1.0,0.4086510929906685
16:05:38,39.460918,-0.353306,13.2,,,2.4333333333332803,146,0.002580434390729159,0,1.0,0.4112315273813976
16:05:39,39.46094,-0.353302,13.2,,,2.449999999999932,147,0.002470272767627485,0,1.0,0.41370180014902513
16:05:40,39.460965,-0.353298,13.3,,,2.4666666666665833,148,0.002801002573012932,0,1.0,0.41650280272203805
16:05:41,39.460989,-0.353293,13.3,,,2.483333333333235,149,0.0027029787914982684,0,1.0,0.4192057815135363
16:05:42,39.461013,-0.353287,13.3,,,2.5,150,0.002717933869155104,0,1.0,0.4219237153826914
16:05:43,39.461038,-0.353277,13.3,,,2.5166666666666515,151,0.002909415233652387,0,1.0,0.4248331306163438
16:05:44,39.461064,-0.353265,13.3,,,2.533333333333303,152,0.0030691296940989323,0,1.0,0.42790226031044276
16:05:45,39.461089,-0.353252,13.3,,,2.5499999999999545,153,0.002995534455948108,0,1.0,0.4308977947663909
16:05:46,39.461116,-0.353235,13.3,,,2.566666666666606,154,0.0033381903517173345,0,1.0,0.43423598511810824
16:05:47,39.461142,-0.353221,13.3,,,2.5833333333332575,155,0.0031309415028619248,0,1.0,0.43736692662097015
16:05:48,39.461167,-0.353207,13.3,,,2.599999999999909,156,0.0030285662845722836,0,1.0,0.4403954929055424
16:05:49,39.461192,-0.35319,13.4,,,2.6166666666666742,157,0.0031396849671169844,0,1.0,0.4435351778726594
16:05:50,39.461215,-0.353175,13.4,,,2.6333333333333258,158,0.0028633838931940527,0,1.0,0.44639856176585346
16:05:51,39.461238,-0.353162,13.4,,,2.6499999999999773,159,0.0027903848098089186,0,1.0,0.4491889465756624
16:05:52,39.461261,-0.353149,13.4,,,2.6666666666666288,160,0.0027903846616580204,0,1.0,0.4519793312373204
16:05:53,39.461285,-0.353136,13.5,,,2.6833333333332803,161,0.0028926403806227635,0,1.0,0.4548719716179432
16:05:54,39.46131,-0.353125,13.5,,,2.699999999999932,162,0.0029358917700871663,0,1.0,0.45780786338803037
16:05:55,39.461336,-0.353116,13.5,,,2.7166666666665833,163,0.0029925309328777752,0,1.0,0.46080039432090814
16:05:56,39.46136,-0.353108,13.5,,,2.733333333333235,164,0.00275563433094109,0,1.0,0.46355602865184925
16:05:57,39.461385,-0.353102,13.5,,,2.75,165,0.002827191709290073,0,1.0,0.46638322036113933
16:05:58,39.461411,-0.353096,13.5,,,2.7666666666666515,166,0.0029365954202952133,0,1.0,0.46931981578143456
16:05:59,39.461436,-0.35309,13.5,,,2.783333333333303,167,0.002827191639831189,0,1.0,0.47214700742126575
16:06:00,39.46146,-0.353085,13.5,,,2.7999999999999545,168,0.0027029783309142417,0,1.0,0.47484998575218
16:06:01,39.461486,-0.353085,13.5,,,2.816666666666606,169,0.0028910680921653276,0,1.0,0.47774105384434534
16:06:02,39.461512,-0.35308,13.5,,,2.8333333333332575,170,0.0029227594419846945,0,1.0,0.48066381328633
16:06:03,39.461537,-0.353073,13.4,,,2.849999999999909,171,0.0028440852152916514,0,1.0,0.4835078985016217
16:06:04,39.461562,-0.353065,13.4,,,2.8666666666666742,172,0.00286345405252386,0,1.0,0.48637135255414554
16:06:05,39.461585,-0.353057,13.4,,,2.8833333333333258,173,0.002648092684216116,0,1.0,0.48901944523836166
16:06:06,39.461608,-0.353048,13.4,,,2.8999999999999773,174,0.0026716442247673882,0,1.0,0.49169108946312906
16:06:07,39.461634,-0.353036,13.4,,,2.9166666666666288,175,0.0030691268622355613,0,1.0,0.4947602163253646
16:06:08,39.461659,-0.353022,13.3,,,2.9333333333332803,176,0.003028562912340039,0,1.0,0.49778877923770465
16:06:09,39.461684,-0.353008,13.3,,,2.949999999999932,177,0.0030285627416668237,0,1.0,0.5008173419793714
